customer_id,internet_service,phone,multiple,online_security,online_backup,device_protection,tech_support
U04002,Fiber Optic,0,1,1,0,1,1
U05301,Fiber Optic,1,1,0,0,0,0
U07639,DSL,1,0,1,0,1,1
U100638,Fiber Optic,1,0,1,1,1,1
U102287,DSL,1,0,0,1,0,0
U103667,DSL,1,0,0,0,0,1
U110716,DSL,1,1,0,1,0,0
U113610,Fiber Optic,1,0,0,1,1,0
U114164,None,1,1,1,1,1,0
U118458,None,1,0,1,0,1,0
U11876,None,0,0,0,0,0,0
U120690,None,1,0,1,1,1,1
U121835,None,0,1,0,0,1,0
U13444,Fiber Optic,1,1,0,0,0,1
U13490,None,1,0,0,0,1,1
U135613,DSL,1,1,0,0,0,0
U136415,DSL,1,0,1,1,0,1
U138054,Fiber Optic,1,1,0,1,1,0
U138913,None,1,0,0,0,1,1
U148916,Fiber Optic,1,1,0,0,1,0
U151000,None,1,0,0,1,1,0
U158712,DSL,1,1,0,0,1,0
U160756,DSL,1,0,1,1,0,0
U164846,DSL,1,1,0,1,0,1
U168359,Fiber Optic,1,0,0,0,1,0
U169694,DSL,1,1,1,1,1,1
U172635,DSL,1,1,0,0,1,0
U173150,DSL,1,0,1,1,0,0
U174484,None,0,1,1,1,0,0
U176451,Fiber Optic,1,1,1,1,0,0
U176935,Fiber Optic,1,1,0,1,0,1
U180646,DSL,1,1,1,0,0,1
U183959,Fiber Optic,1,1,0,1,0,0
U186366,DSL,1,1,0,0,0,0
U187337,Fiber Optic,1,0,0,0,0,1
U191359,Fiber Optic,1,0,1,0,0,1
U191976,DSL,1,0,1,1,0,1
U195458,None,1,1,0,1,1,0
U197866,DSL,1,1,1,0,0,1
U200056,Fiber Optic,1,1,0,0,0,0
U201713,DSL,1,0,0,0,1,1
U202709,Fiber Optic,1,0,0,0,0,0
U204351,DSL,1,0,0,0,0,0
U207175,DSL,1,0,1,1,0,0
U207706,DSL,1,1,1,0,1,0
U207712,Fiber Optic,1,0,1,0,1,1
U208456,Fiber Optic,1,0,1,1,1,1
U212075,Fiber Optic,0,0,0,1,1,0
U213708,Fiber Optic,1,0,1,1,0,0
U215061,Fiber Optic,1,1,0,0,0,1
U218866,DSL,1,1,1,0,0,1
U219545,Fiber Optic,1,0,1,0,1,1
U219951,DSL,1,0,1,1,0,0
U225462,DSL,1,0,1,1,0,0
U229229,Fiber Optic,1,0,1,1,0,1
U229289,DSL,1,1,1,0,0,0
U231980,Fiber Optic,1,1,0,0,0,0
U233086,Fiber Optic,1,0,0,0,0,0
U234680,None,1,0,1,0,0,0
U236179,Fiber Optic,1,1,1,1,1,0
U241553,DSL,1,0,1,1,1,1
U243994,None,1,0,0,0,0,0
U246543,Fiber Optic,1,0,1,0,0,1
U252601,None,1,0,0,0,0,0
U25555,Fiber Optic,1,1,0,0,1,1
U258018,Fiber Optic,1,0,0,1,0,0
U26172,Fiber Optic,0,0,1,0,1,0
U270597,Fiber Optic,1,1,1,0,1,0
U271265,DSL,1,1,1,1,1,1
U272006,DSL,0,1,0,0,0,1
U27325,Fiber Optic,1,0,0,1,1,0
U276149,DSL,1,0,1,1,0,0
U277761,Fiber Optic,1,1,0,0,0,0
U280332,None,1,0,1,1,1,0
U282565,Fiber Optic,1,1,0,0,0,0
U283461,Fiber Optic,1,0,1,1,0,0
U286430,Fiber Optic,1,0,1,1,1,1
U289879,DSL,1,0,0,1,1,0
U292174,None,1,0,0,0,0,1
U300011,None,1,1,0,1,1,1
U300358,Fiber Optic,1,1,0,1,0,1
U301898,DSL,1,1,0,1,1,0
U303089,DSL,1,0,0,1,1,0
U30387,Fiber Optic,1,1,0,0,1,1
U307619,DSL,1,1,0,1,1,0
U308163,DSL,1,0,1,1,1,0
U308656,None,1,1,0,1,0,1
U315086,DSL,1,1,0,0,0,0
U315909,Fiber Optic,0,1,1,0,1,0
U31820,Fiber Optic,1,0,1,0,0,1
U325455,DSL,1,1,0,0,0,0
U32685,Fiber Optic,1,1,0,0,0,0
U328101,DSL,1,1,0,1,1,0
U332484,DSL,1,1,0,0,1,1
U332690,None,1,0,0,0,0,1
U335188,DSL,1,0,0,0,0,1
U33762,DSL,1,0,0,0,1,1
U338809,DSL,1,1,1,0,1,0
U340677,None,1,0,0,0,0,0
U344720,DSL,0,1,0,0,1,0
U344970,None,1,0,1,0,1,0
U345949,DSL,1,0,1,1,0,1
U350920,DSL,1,0,0,1,0,1
U357458,Fiber Optic,1,0,0,1,0,0
U358684,None,1,0,0,0,1,0
U362149,DSL,1,1,1,1,1,1
U364727,DSL,1,0,0,1,0,1
U36625,None,1,1,0,0,0,0
U367869,None,1,0,0,0,0,1
U369496,DSL,1,0,0,0,1,1
U369541,DSL,1,0,1,0,0,1
U369647,DSL,1,0,0,0,1,1
U369695,Fiber Optic,1,0,0,1,0,1
U372337,Fiber Optic,1,1,1,0,1,0
U376096,DSL,1,1,0,1,0,1
U380766,DSL,1,1,0,1,0,0
U385565,Fiber Optic,1,0,1,0,0,1
U386699,DSL,1,0,0,0,0,1
U391073,Fiber Optic,1,1,0,0,1,0
U391082,DSL,1,0,1,0,0,0
U391523,None,1,0,0,0,1,0
U398073,Fiber Optic,1,0,0,0,0,1
U405731,DSL,1,0,0,1,0,0
U407050,None,1,0,0,0,1,1
U407326,DSL,1,1,0,1,1,0
U409049,Fiber Optic,1,0,0,0,1,0
U412541,DSL,1,1,1,0,1,0
U413800,Fiber Optic,1,0,0,1,1,0
U418693,Fiber Optic,1,1,1,1,1,0
U422627,Fiber Optic,1,1,0,0,1,1
U426077,Fiber Optic,1,0,1,1,1,0
U426708,Fiber Optic,1,0,1,0,0,0
U429147,None,1,1,0,0,1,0
U432834,DSL,1,0,1,0,0,1
U433590,Fiber Optic,1,0,1,1,1,0
U442595,DSL,0,1,0,0,0,1
U444790,Fiber Optic,1,0,1,1,1,0
U448618,Fiber Optic,1,1,0,0,1,0
U449108,DSL,1,1,1,1,1,0
U449322,Fiber Optic,0,0,0,1,1,0
U451201,Fiber Optic,1,0,0,0,0,0
U452069,Fiber Optic,1,0,1,0,1,0
U454955,DSL,1,0,1,0,0,1
U456991,Fiber Optic,1,0,1,0,1,1
U460373,None,1,1,0,1,0,0
U460441,None,1,0,0,1,0,0
U46254,Fiber Optic,1,0,0,0,1,0
U463755,DSL,1,1,0,1,0,0
U463810,DSL,1,1,1,0,1,1
U466642,DSL,1,0,0,1,0,1
U469398,None,1,1,0,1,0,0
U469886,Fiber Optic,1,1,1,0,0,1
U472120,DSL,1,1,0,0,0,1
U479043,DSL,0,1,0,1,0,0
U489831,DSL,0,0,1,1,0,1
U495259,DSL,1,0,0,0,0,1
U497990,DSL,1,0,1,0,0,1
U505805,Fiber Optic,1,1,1,1,0,1
U505928,Fiber Optic,1,0,1,0,1,1
U506004,Fiber Optic,1,0,1,1,0,0
U509405,None,1,1,0,1,0,1
U515711,None,0,1,0,1,0,0
U517091,DSL,1,0,1,0,0,0
U518400,DSL,1,1,1,1,1,1
U52206,None,1,1,0,0,0,1
U526402,Fiber Optic,1,1,1,0,0,0
U528986,DSL,1,1,0,1,0,0
U529656,DSL,1,0,1,0,0,0
U529658,None,1,0,0,0,1,1
U531334,None,1,1,0,1,1,1
U532782,None,1,0,0,1,0,1
U53701,None,1,1,1,0,0,1
U542416,Fiber Optic,1,1,0,0,0,0
U54307,DSL,1,1,0,0,0,1
U544678,None,1,0,0,1,0,0
U549211,DSL,0,0,1,0,0,0
U549585,DSL,1,0,0,1,0,1
U55456,Fiber Optic,1,0,0,1,1,0
U559614,None,1,0,0,0,1,0
U560834,DSL,1,0,0,1,1,1
U561554,Fiber Optic,1,1,1,0,0,1
U564504,None,1,0,0,1,1,1
U565222,Fiber Optic,1,0,0,1,1,0
U565764,Fiber Optic,1,1,0,0,1,0
U567243,Fiber Optic,1,1,0,1,1,1
U568821,Fiber Optic,1,0,1,0,1,0
U571507,Fiber Optic,1,0,1,0,0,0
U573497,DSL,1,1,0,0,1,0
U576649,DSL,1,0,0,1,1,0
U577089,Fiber Optic,1,0,1,0,1,1
U578094,None,0,0,0,0,0,1
U582130,None,1,0,0,0,0,1
U586559,DSL,1,0,1,1,0,1
U587093,None,0,0,0,1,0,0
U588522,DSL,1,0,0,1,1,1
U589779,Fiber Optic,1,1,1,1,1,1
U592707,Fiber Optic,1,1,0,1,0,0
U593443,Fiber Optic,0,1,0,1,1,0
U597597,None,1,1,1,0,1,1
U602748,Fiber Optic,0,1,1,0,1,0
U606571,None,1,1,0,1,0,0
U606583,DSL,0,0,0,0,0,1
U607425,DSL,1,1,1,1,1,1
U608044,None,1,1,0,0,0,0
U608200,DSL,1,0,0,0,0,1
U610444,None,1,1,0,0,1,1
U611705,None,1,0,0,0,1,0
U616070,None,0,0,1,0,1,0
U622257,Fiber Optic,0,1,1,0,0,0
U625153,Fiber Optic,1,1,0,0,0,0
U630888,Fiber Optic,1,1,0,0,0,0
U631731,Fiber Optic,1,1,0,1,1,0
U632597,Fiber Optic,1,0,0,1,1,0
U634061,DSL,1,1,0,1,1,0
U635749,DSL,1,0,1,1,1,0
U638010,None,1,0,0,0,0,0
U644626,None,1,1,1,0,1,0
U645837,DSL,1,1,1,1,0,0
U646366,None,1,0,0,0,1,0
U648807,DSL,1,0,1,0,1,0
U652791,DSL,1,0,0,1,1,0
U657488,Fiber Optic,1,0,1,0,0,0
U66424,DSL,1,1,0,1,0,0
U668109,Fiber Optic,1,0,0,0,1,0
U670681,Fiber Optic,1,0,0,0,1,0
U670726,DSL,0,0,1,0,0,0
U686255,DSL,0,0,0,0,1,0
U698178,DSL,1,0,1,1,0,0
U698370,Fiber Optic,1,1,1,0,1,0
U699997,Fiber Optic,1,1,1,0,0,1
U700981,DSL,0,1,0,1,1,1
U707295,None,1,0,0,1,0,0
U707324,DSL,1,0,1,0,1,0
U713265,DSL,1,0,1,0,1,1
U71984,DSL,0,0,0,0,1,1
U721721,Fiber Optic,1,0,0,1,0,0
U721877,None,1,0,0,0,1,1
U724245,DSL,1,1,1,1,0,0
U726172,Fiber Optic,1,0,1,0,0,0
U729467,Fiber Optic,1,0,1,0,1,0
U736350,Fiber Optic,1,0,0,0,0,0
U736444,DSL,1,0,0,0,1,0
U738468,Fiber Optic,1,1,0,0,1,0
U739645,Fiber Optic,1,0,0,0,1,0
U741276,Fiber Optic,1,0,0,1,1,0
U741540,Fiber Optic,1,0,0,0,1,0
U745199,Fiber Optic,1,1,0,0,1,0
U746589,Fiber Optic,1,1,0,1,1,1
U746779,Fiber Optic,1,1,0,1,0,0
U747129,None,1,0,1,1,1,0
U747542,DSL,1,0,1,1,1,0
U750518,None,1,0,0,0,0,0
U755992,Fiber Optic,1,1,0,1,1,1
U756587,DSL,1,1,0,0,0,0
U76650,Fiber Optic,1,0,1,0,1,0
U76820,Fiber Optic,1,0,1,0,1,0
U773599,DSL,1,0,0,1,1,0
U774556,Fiber Optic,1,1,0,0,1,1
U775543,Fiber Optic,1,1,1,1,1,1
U781970,DSL,1,1,1,0,0,0
U782508,DSL,1,0,0,0,0,0
U783014,Fiber Optic,1,1,1,0,0,1
U784168,Fiber Optic,1,0,1,1,0,0
U784524,Fiber Optic,1,0,0,1,1,0
U790894,Fiber Optic,1,1,1,1,1,1
U791625,None,1,1,0,1,0,0
U791762,DSL,1,0,1,1,1,0
U794072,None,1,0,1,0,1,0
U795376,Fiber Optic,1,1,1,1,1,0
U799377,Fiber Optic,0,1,1,1,1,0
U811590,Fiber Optic,1,0,1,0,1,1
U817172,Fiber Optic,1,0,0,1,0,0
U819149,None,0,0,1,0,1,0
U821333,Fiber Optic,1,1,1,0,0,0
U821939,None,1,0,0,0,0,0
U825707,None,1,1,0,1,1,1
U828465,Fiber Optic,1,0,0,0,0,1
U829331,None,1,1,0,0,1,0
U83203,None,1,1,1,0,0,0
U833919,Fiber Optic,1,1,0,0,1,1
U836701,Fiber Optic,1,1,0,0,0,0
U838638,Fiber Optic,1,0,0,0,1,1
U840079,None,1,1,1,0,0,1
U842865,DSL,1,0,1,0,0,1
U843827,Fiber Optic,1,0,1,1,0,1
U848705,None,1,0,0,1,0,1
U850712,None,1,0,0,1,0,0
U858751,None,1,1,0,0,0,0
U859222,DSL,1,0,0,1,1,1
U859942,DSL,1,1,1,1,0,0
U862685,DSL,1,0,0,1,0,1
U870891,Fiber Optic,1,0,0,0,1,0
U873148,Fiber Optic,1,1,1,0,1,1
U875156,Fiber Optic,1,0,0,0,1,1
U876126,Fiber Optic,1,0,0,0,0,1
U879145,None,1,1,1,0,1,1
U880816,None,1,0,0,0,0,0
U88099,None,1,1,1,1,1,0
U887076,DSL,1,0,1,1,0,0
U888719,Fiber Optic,1,1,0,1,1,0
U889368,DSL,1,1,0,1,1,1
U889748,Fiber Optic,1,0,1,0,0,0
U892775,DSL,1,0,1,0,1,1
U89471,Fiber Optic,1,0,0,1,0,0
U896725,None,1,0,0,1,0,0
U898866,DSL,1,0,0,1,0,1
U903738,None,1,1,1,0,0,0
U904070,Fiber Optic,1,0,1,0,1,1
U905397,None,0,0,1,0,1,0
U908663,None,1,1,1,1,1,0
U911080,DSL,1,1,0,1,0,0
U912904,Fiber Optic,1,1,1,1,0,0
U913257,Fiber Optic,0,0,0,0,1,0
U913708,Fiber Optic,1,0,0,1,0,0
U915144,DSL,1,0,0,0,0,0
U921662,Fiber Optic,1,1,0,0,1,1
U922017,Fiber Optic,1,0,1,0,1,0
U924025,DSL,1,1,0,1,1,0
U925717,Fiber Optic,1,0,0,1,1,1
U929313,None,1,0,1,0,0,1
U931407,Fiber Optic,1,1,0,1,0,0
U933787,Fiber Optic,1,1,0,1,1,0
U935536,Fiber Optic,0,1,1,0,1,1
U936716,DSL,0,0,0,1,1,1
U939454,DSL,1,1,1,0,0,1
U954852,Fiber Optic,1,1,1,1,1,1
U955654,DSL,1,1,0,1,1,0
U956918,Fiber Optic,1,1,0,0,0,0
U958988,None,1,1,0,0,1,0
U960393,Fiber Optic,1,1,1,1,1,0
U961818,Fiber Optic,1,0,1,0,1,1
U961945,DSL,1,1,0,1,0,1
U964784,None,1,0,0,1,0,0
U968415,Fiber Optic,1,0,0,1,1,0
U970048,DSL,1,0,0,0,1,0
U972291,Fiber Optic,1,0,0,0,0,0
U973354,Fiber Optic,1,0,1,0,0,1
U976048,None,1,1,0,1,0,0
U978149,Fiber Optic,1,0,0,0,1,0
U980861,DSL,0,0,0,0,1,1
U982319,DSL,1,0,1,0,0,0
U98284,None,1,1,0,1,1,0
U987101,Fiber Optic,1,0,0,0,1,0
U989317,Fiber Optic,1,0,0,0,1,0
U990275,DSL,1,0,0,1,0,1
U99057,DSL,1,0,1,1,0,1
U993807,Fiber Optic,1,1,0,1,0,0
U994685,Fiber Optic,1,0,0,1,1,0
U996984,None,1,0,1,0,1,1
U997168,None,1,1,0,0,1,0
U998688,Fiber Optic,1,0,1,0,1,1
V08639,Fiber Optic,1,0,0,1,0,0
V102290,Fiber Optic,1,1,0,0,1,0
V109479,Fiber Optic,0,0,0,0,1,1
V109553,DSL,1,1,1,1,1,1
V111312,Fiber Optic,1,0,1,0,1,1
V112489,Fiber Optic,1,0,1,0,0,0
V113628,DSL,1,0,0,0,0,0
V11448,DSL,1,1,0,1,0,0
V116127,Fiber Optic,1,0,0,1,0,0
V116281,DSL,1,0,1,0,0,0
V118979,Fiber Optic,0,0,0,0,1,0
V122404,DSL,1,1,1,0,1,0
V122687,Fiber Optic,1,1,0,1,0,1
V123994,Fiber Optic,1,1,0,0,0,0
V125585,Fiber Optic,1,1,1,1,1,0
V130606,Fiber Optic,1,1,1,0,0,1
V133527,Fiber Optic,1,0,0,0,0,1
V134244,Fiber Optic,1,1,0,0,0,0
V135243,None,1,0,1,0,1,0
V136458,DSL,1,0,0,1,0,0
V137712,None,1,1,1,0,1,0
V13975,Fiber Optic,1,0,0,0,0,0
V140814,Fiber Optic,1,0,0,1,0,0
V142415,None,1,0,1,1,0,0
V143753,Fiber Optic,1,0,1,1,0,1
V148792,Fiber Optic,1,1,1,0,1,1
V148850,None,1,1,0,1,1,0
V150452,DSL,1,0,0,0,0,1
V153573,DSL,1,0,1,1,1,0
V154450,DSL,1,1,0,1,0,0
V155685,Fiber Optic,1,1,0,0,1,0
V157744,DSL,1,0,0,0,0,0
V161009,Fiber Optic,1,0,0,0,0,1
V162258,Fiber Optic,1,1,1,1,0,1
V163590,DSL,1,0,0,0,1,1
V164385,None,1,1,1,0,0,1
V166378,Fiber Optic,1,1,0,0,0,1
V170205,Fiber Optic,1,0,0,0,1,0
V172495,DSL,1,0,0,0,0,1
V173017,Fiber Optic,1,1,0,0,0,1
V17305,None,1,0,1,0,0,0
V173338,DSL,1,0,1,1,1,0
V183873,DSL,1,1,1,1,1,1
V186499,None,1,0,0,1,1,0
V188673,Fiber Optic,1,1,1,1,0,0
V189914,Fiber Optic,1,0,0,0,0,1
V191422,Fiber Optic,1,0,1,0,1,0
V191716,Fiber Optic,1,1,1,1,1,1
V197580,Fiber Optic,1,1,0,1,1,0
V198321,Fiber Optic,1,0,0,0,1,0
V204161,DSL,1,1,1,0,0,0
V204250,None,1,1,1,0,1,0
V205649,Fiber Optic,1,1,0,1,1,1
V207992,DSL,1,1,0,1,0,1
V210365,Fiber Optic,0,0,0,1,0,0
V211089,None,1,0,0,0,0,0
V211448,Fiber Optic,1,0,1,1,1,0
V217092,Fiber Optic,1,1,1,1,0,1
V217475,Fiber Optic,1,0,0,0,1,0
V21751,DSL,1,0,1,1,0,0
V218370,Fiber Optic,0,1,0,0,0,0
V220879,DSL,1,0,0,0,0,0
V224057,Fiber Optic,1,0,1,1,1,1
V224713,None,1,1,0,0,1,0
V225599,DSL,1,0,0,0,0,1
V226103,DSL,1,1,0,1,0,0
V226473,Fiber Optic,1,0,0,1,0,1
V228516,DSL,1,0,0,0,0,1
V231505,Fiber Optic,1,1,1,0,0,0
V234562,Fiber Optic,1,0,1,0,0,1
V249937,None,1,0,0,0,0,0
V249949,None,1,1,0,1,0,1
V250371,DSL,1,0,0,0,0,0
V25084,Fiber Optic,1,0,0,0,0,1
V251110,DSL,0,0,0,0,1,0
V251779,DSL,1,1,0,0,1,1
V252156,Fiber Optic,1,1,0,0,1,0
V255943,DSL,1,0,0,1,1,0
V258672,None,1,1,0,0,1,0
V262977,DSL,1,0,1,1,0,0
V269390,DSL,1,1,0,1,0,0
V275789,Fiber Optic,1,0,0,1,1,0
V277295,DSL,1,0,1,1,0,0
V280043,DSL,1,1,0,0,0,0
V283441,DSL,1,1,1,0,0,0
V285978,Fiber Optic,1,0,0,1,0,0
V286928,Fiber Optic,1,1,0,0,1,0
V289484,Fiber Optic,1,1,0,0,1,0
V296012,DSL,0,0,0,1,1,0
V297183,DSL,1,0,0,0,0,1
V297438,Fiber Optic,1,0,0,1,1,1
V29948,Fiber Optic,1,1,0,1,0,0
V300263,DSL,1,0,0,1,0,0
V306665,None,1,1,1,0,0,0
V310965,DSL,1,1,1,0,0,0
V313460,DSL,1,1,1,0,0,0
V315176,Fiber Optic,0,0,1,0,0,0
V316726,DSL,1,1,1,0,0,0
V316925,Fiber Optic,0,1,0,1,0,0
V320235,Fiber Optic,1,1,0,0,1,0
V320610,Fiber Optic,1,1,0,0,1,1
V323321,Fiber Optic,1,0,0,1,0,1
V326753,Fiber Optic,1,0,1,0,0,0
V330988,None,1,1,1,0,1,0
V33143,None,1,1,0,0,0,1
V334127,DSL,1,0,0,1,1,1
V334521,None,1,1,0,1,0,0
V334774,Fiber Optic,1,1,1,0,1,0
V334829,DSL,1,0,0,0,1,1
V342335,Fiber Optic,1,1,1,0,0,0
V350068,Fiber Optic,1,1,0,1,1,0
V350641,Fiber Optic,1,1,0,1,0,0
V352534,DSL,0,1,0,1,1,0
V354023,DSL,1,0,1,1,0,1
V354163,None,1,0,0,0,0,1
V354248,Fiber Optic,1,1,1,0,0,0
V366744,DSL,1,0,0,1,1,1
V366783,Fiber Optic,1,1,0,1,0,0
V368301,DSL,1,0,1,0,0,0
V372461,Fiber Optic,1,1,1,0,1,0
V37260,Fiber Optic,0,0,0,0,0,0
V378021,Fiber Optic,1,0,0,0,1,1
V383785,None,0,1,0,0,1,1
V384695,Fiber Optic,1,0,1,0,0,0
V385014,Fiber Optic,1,1,1,1,0,1
V385446,DSL,1,1,1,1,0,1
V386022,DSL,1,1,0,1,0,1
V394552,Fiber Optic,1,1,1,1,0,1
V395482,None,1,1,0,0,1,0
V397454,Fiber Optic,1,0,0,1,0,1
V398404,DSL,1,0,1,0,1,0
V398451,None,1,0,0,1,1,0
V399133,DSL,1,0,0,1,0,1
V402063,None,1,1,1,1,1,0
V403958,Fiber Optic,1,0,0,0,1,1
V405018,Fiber Optic,1,1,0,0,0,1
V409169,DSL,1,1,1,0,0,1
V412148,None,1,0,0,0,1,1
V412856,DSL,1,0,1,1,1,0
V417569,DSL,1,0,0,0,1,0
V418789,DSL,1,0,0,0,0,1
V420683,DSL,0,1,1,0,0,0
V422642,DSL,1,1,1,1,1,0
V423542,None,1,1,1,0,0,0
V424932,Fiber Optic,1,0,0,0,0,0
V433765,None,0,1,0,0,0,0
V435676,DSL,1,0,1,0,1,1
V438879,Fiber Optic,1,0,1,0,0,1
V441781,Fiber Optic,1,1,0,0,0,0
V442014,DSL,0,1,1,0,0,0
V447329,Fiber Optic,1,0,0,0,1,0
V448804,DSL,1,0,0,1,0,0
V455035,None,1,0,0,0,1,0
V455137,DSL,1,1,0,0,0,1
V463431,DSL,1,0,1,0,0,0
V465323,DSL,1,1,0,0,0,1
V469262,Fiber Optic,1,1,1,0,0,0
V471727,None,1,0,1,1,1,1
V472281,None,1,0,1,0,1,0
V473732,Fiber Optic,1,0,0,0,1,0
V483573,Fiber Optic,1,0,1,0,0,1
V488557,DSL,0,0,1,1,1,0
V490167,None,1,0,1,0,1,0
V490898,Fiber Optic,1,0,0,0,0,0
V491453,DSL,1,0,0,1,1,0
V491724,Fiber Optic,1,0,1,1,1,0
V491948,None,1,1,0,1,0,1
V492124,Fiber Optic,1,0,0,1,1,0
V492229,Fiber Optic,1,0,1,1,0,1
V492997,Fiber Optic,1,0,0,0,0,0
V493123,DSL,1,1,0,0,1,1
V49412,DSL,1,0,1,0,0,1
V49732,None,1,0,1,1,0,0
V499414,None,1,0,0,0,0,1
V502095,Fiber Optic,1,1,0,0,0,0
V505906,DSL,1,1,1,0,0,0
V506373,DSL,1,0,1,1,0,0
V507469,None,1,1,1,1,1,1
V508616,DSL,1,1,0,1,0,1
V511273,None,1,0,0,0,0,1
V513511,DSL,1,0,1,1,0,1
V515770,Fiber Optic,1,1,1,0,1,1
V522146,Fiber Optic,1,1,0,1,1,0
V52316,Fiber Optic,1,0,0,0,0,0
V524680,DSL,1,0,0,0,0,1
V527256,Fiber Optic,1,0,0,0,0,0
V52887,None,1,0,1,0,1,0
V529956,None,1,1,1,0,1,1
V535088,DSL,1,0,1,1,1,0
V538685,DSL,0,0,0,1,0,0
V54032,Fiber Optic,1,0,1,0,1,0
V540566,Fiber Optic,1,1,1,1,0,1
V540593,None,1,1,1,0,1,0
V541468,DSL,1,0,0,1,1,0
V544721,Fiber Optic,1,0,0,1,0,1
V548300,DSL,1,0,0,1,0,1
V549313,None,1,0,0,0,0,1
V551292,None,0,1,0,1,0,0
V554560,DSL,1,1,0,0,0,1
V556375,DSL,1,1,1,1,1,1
V55806,Fiber Optic,1,1,0,0,0,0
V558648,DSL,1,1,1,0,0,1
V559269,Fiber Optic,0,1,0,0,1,0
V562502,Fiber Optic,0,0,0,0,0,1
V565903,DSL,1,1,0,1,1,0
V570979,Fiber Optic,1,0,1,0,0,1
V571104,DSL,0,0,1,1,1,0
V57129,Fiber Optic,1,0,0,1,0,0
V571379,DSL,1,1,0,0,0,0
V573037,Fiber Optic,1,0,0,0,1,0
V579413,DSL,1,0,1,1,0,1
V581138,None,1,0,0,1,0,1
V583352,DSL,1,0,1,0,1,0
V583631,Fiber Optic,1,0,0,0,0,0
V585340,Fiber Optic,1,1,1,0,1,0
V588439,Fiber Optic,1,1,0,1,1,0
V592787,None,1,0,0,0,0,1
V593517,Fiber Optic,1,0,0,1,1,0
V595168,DSL,1,1,0,1,0,1
V596816,DSL,1,0,0,1,1,1
V596931,Fiber Optic,1,0,1,1,0,0
V598235,Fiber Optic,1,1,0,0,1,0
V599007,Fiber Optic,1,0,0,1,1,1
V599639,Fiber Optic,1,1,0,0,0,0
V600500,Fiber Optic,0,1,1,1,0,0
V601344,None,1,1,0,0,0,0
V601914,DSL,1,0,1,0,0,0
V603783,DSL,1,1,1,1,1,1
V604132,None,1,0,0,0,1,0
V607093,DSL,1,1,0,1,1,0
V607314,DSL,1,0,0,1,1,0
V611969,DSL,1,1,1,0,1,0
V612897,DSL,1,1,0,1,1,0
V615120,DSL,1,1,0,0,0,1
V615478,Fiber Optic,0,1,0,1,0,0
V620091,DSL,1,1,0,0,0,0
V620517,DSL,1,0,0,1,0,0
V62176,None,1,1,0,0,1,1
V621966,None,1,0,0,0,0,1
V624141,Fiber Optic,1,0,0,1,0,0
V625144,DSL,1,1,0,1,1,1
V625954,DSL,1,0,0,1,0,0
V627981,Fiber Optic,1,0,0,0,1,0
V630491,DSL,1,0,1,1,0,1
V630546,Fiber Optic,1,1,0,1,0,0
V630948,Fiber Optic,1,0,0,0,0,0
V631811,Fiber Optic,1,0,1,0,1,0
V632030,DSL,1,1,0,0,0,0
V634698,Fiber Optic,1,1,0,1,1,0
V635294,Fiber Optic,1,1,0,0,0,0
V635970,Fiber Optic,1,0,0,0,0,1
V639117,DSL,1,1,0,1,0,1
V642036,Fiber Optic,1,0,0,1,1,1
V643148,Fiber Optic,1,0,0,0,0,1
V644029,Fiber Optic,1,0,0,1,0,0
V645052,Fiber Optic,1,0,1,0,0,1
V645531,DSL,1,0,0,1,0,1
V646556,None,1,0,0,0,0,0
V649705,Fiber Optic,1,0,1,1,0,0
V649833,None,1,1,0,0,1,1
V650172,Fiber Optic,1,1,0,0,1,0
V650308,Fiber Optic,1,0,0,1,0,0
V653192,Fiber Optic,1,1,0,0,0,0
V653709,Fiber Optic,1,0,0,0,0,1
V65412,Fiber Optic,1,0,1,0,1,1
V655125,None,0,1,1,1,1,1
V658272,Fiber Optic,1,1,0,0,0,0
V660511,None,1,0,0,0,0,1
V664719,DSL,1,1,0,0,0,1
V673184,Fiber Optic,1,0,0,0,0,0
V676238,Fiber Optic,1,1,0,1,1,0
V677446,Fiber Optic,1,0,0,1,1,1
V677765,Fiber Optic,1,0,0,0,0,1
V67946,Fiber Optic,1,1,0,0,0,1
V681488,None,1,0,0,0,0,0
V684670,DSL,1,1,0,0,1,0
V686523,Fiber Optic,1,0,1,1,1,1
V691458,DSL,1,0,0,0,0,1
V698076,Fiber Optic,1,1,1,1,1,0
V700908,Fiber Optic,0,1,1,1,0,0
V704386,None,1,0,0,1,0,0
V710840,DSL,1,1,1,0,0,1
V712317,Fiber Optic,1,0,0,1,0,1
V713912,DSL,1,0,0,1,0,1
V721671,None,1,0,1,1,0,1
V72326,DSL,1,0,1,0,0,0
V729031,Fiber Optic,1,1,0,0,0,0
V733953,None,1,0,1,0,1,0
V739331,Fiber Optic,1,0,0,0,1,0
V739636,Fiber Optic,1,0,0,0,0,0
V739796,Fiber Optic,1,1,0,0,0,0
V740990,DSL,1,0,0,0,0,0
V743976,DSL,1,0,0,0,1,0
V745261,None,1,0,1,1,1,0
V74560,DSL,1,0,0,1,0,0
V749792,Fiber Optic,1,1,1,0,1,0
V750673,DSL,1,1,1,1,0,1
V750894,Fiber Optic,1,0,1,0,1,0
V751713,DSL,1,0,0,0,0,1
V754108,Fiber Optic,1,0,0,0,0,0
V758564,DSL,1,1,0,0,0,1
V761723,Fiber Optic,1,1,0,0,0,0
